departure,arrival,arrival_country,arrival_continent,date,prices,lowest_price_today,week_prices,lowest_price_week
GVA,KBL,Afghanistan,Asia,Wed Aug 06 2025,"[{""price"": ""1007.25"", ""currency"": ""CHF""}, {""price"": ""1007.25"", ""currency"": ""CHF""}, {""price"": ""1007.25"", ""currency"": ""CHF""}, {""price"": ""1007.25"", ""currency"": ""CHF""}]",1007.25,"[{""date"": ""03 August (Sunday)"", ""price"": ""1012"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""1079"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""1079"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""1007"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""1007"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1012"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1012"", ""currency"": ""CHF""}]",1007.0
GVA,MZR,Afghanistan,Asia,Wed Aug 06 2025,[],,[],
GVA,ALG,Algeria,Africa,Wed Aug 06 2025,"[{""price"": ""325.15"", ""currency"": ""CHF""}, {""price"": ""325.15"", ""currency"": ""CHF""}, {""price"": ""325.15"", ""currency"": ""CHF""}, {""price"": ""325.15"", ""currency"": ""CHF""}, {""price"": ""325.15"", ""currency"": ""CHF""}, {""price"": ""325.15"", ""currency"": ""CHF""}, {""price"": ""325.15"", ""currency"": ""CHF""}, {""price"": ""325.15"", ""currency"": ""CHF""}, {""price"": ""325.15"", ""currency"": ""CHF""}, {""price"": ""325.15"", ""currency"": ""CHF""}, {""price"": ""325.15"", ""currency"": ""CHF""}, {""price"": ""325.15"", ""currency"": ""CHF""}, {""price"": ""325.15"", ""currency"": ""CHF""}, {""price"": ""325.15"", ""currency"": ""CHF""}]",325.15,"[{""date"": ""03 August (Sunday)"", ""price"": ""330"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""325"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""325"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""325"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""325"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""330"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""330"", ""currency"": ""CHF""}]",325.0
GVA,AAE,Algeria,Africa,Wed Aug 06 2025,[],,[],
GVA,CZL,Algeria,Africa,Wed Aug 06 2025,"[{""price"": ""397.15"", ""currency"": ""CHF""}, {""price"": ""397.15"", ""currency"": ""CHF""}, {""price"": ""397.15"", ""currency"": ""CHF""}, {""price"": ""397.15"", ""currency"": ""CHF""}]",397.15,"[{""date"": ""03 August (Sunday)"", ""price"": ""402"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""588"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""397"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""397"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""397"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""402"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""679"", ""currency"": ""CHF""}]",397.0
GVA,ELG,Algeria,Africa,Wed Aug 06 2025,[],,[],
GVA,ELU,Algeria,Africa,Wed Aug 06 2025,[],,[],
GVA,GHA,Algeria,Africa,Wed Aug 06 2025,[],,[],
GVA,LOO,Algeria,Africa,Wed Aug 06 2025,[],,[],
GVA,ORN,Algeria,Africa,Wed Aug 06 2025,"[{""price"": ""375.15"", ""currency"": ""CHF""}, {""price"": ""375.15"", ""currency"": ""CHF""}, {""price"": ""375.15"", ""currency"": ""CHF""}, {""price"": ""375.15"", ""currency"": ""CHF""}]",375.15,"[{""date"": ""03 August (Sunday)"", ""price"": ""380"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""375"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""375"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""375"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""599"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""380"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""380"", ""currency"": ""CHF""}]",375.0
GVA,EZE,Argentina,South America,Wed Aug 06 2025,"[{""price"": ""1832.50"", ""currency"": ""CHF""}, {""price"": ""1832.50"", ""currency"": ""CHF""}, {""price"": ""1832.50"", ""currency"": ""CHF""}, {""price"": ""1832.50"", ""currency"": ""CHF""}, {""price"": ""1832.50"", ""currency"": ""CHF""}, {""price"": ""1832.50"", ""currency"": ""CHF""}, {""price"": ""1832.50"", ""currency"": ""CHF""}]",1832.5,"[{""date"": ""03 August (Sunday)"", ""price"": ""1579"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""1385"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""1449"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""1449"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""1533"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1538"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1408"", ""currency"": ""CHF""}]",1385.0
GVA,AYQ,Australia,Oceania,Wed Aug 06 2025,[],,[],
GVA,CNS,Australia,Oceania,Wed Aug 06 2025,[],,[],
GVA,CBR,Australia,Oceania,Wed Aug 06 2025,[],,[],
GVA,DRW,Australia,Oceania,Wed Aug 06 2025,[],,[],
GVA,OOL,Australia,Oceania,Wed Aug 06 2025,[],,[],
GVA,HTI,Australia,Oceania,Wed Aug 06 2025,[],,[],
GVA,LST,Australia,Oceania,Wed Aug 06 2025,[],,[],
GVA,MKY,Australia,Oceania,Wed Aug 06 2025,[],,[],
GVA,AVV,Australia,Oceania,Wed Aug 06 2025,[],,[],
GVA,NTL,Australia,Oceania,Wed Aug 06 2025,[],,[],
GVA,PLO,Australia,Oceania,Wed Aug 06 2025,[],,[],
GVA,PPP,Australia,Oceania,Wed Aug 06 2025,[],,[],
GVA,MCY,Australia,Oceania,Wed Aug 06 2025,[],,[],
GVA,SYD,Australia,Oceania,Wed Aug 06 2025,"[{""price"": ""850.90"", ""currency"": ""CHF""}, {""price"": ""850.90"", ""currency"": ""CHF""}, {""price"": ""850.90"", ""currency"": ""CHF""}, {""price"": ""850.90"", ""currency"": ""CHF""}]",850.9,"[{""date"": ""03 August (Sunday)"", ""price"": ""856"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""851"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""851"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""851"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""851"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""856"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1577"", ""currency"": ""CHF""}]",851.0
GVA,TSV,Australia,Oceania,Wed Aug 06 2025,[],,[],
GVA,TSW,Australia,Oceania,Wed Aug 06 2025,[],,[],
GVA,XGZ,Austria,Europe,Wed Aug 06 2025,[],,[],
GVA,GRZ,Austria,Europe,Wed Aug 06 2025,[],,[],
GVA,GGZ,Austria,Europe,Wed Aug 06 2025,[],,[],
GVA,INN,Austria,Europe,Wed Aug 06 2025,[],,[],
GVA,IOB,Austria,Europe,Wed Aug 06 2025,[],,[],
GVA,KLU,Austria,Europe,Wed Aug 06 2025,[],,[],
GVA,KGV,Austria,Europe,Wed Aug 06 2025,[],,[],
GVA,LZS,Austria,Europe,Wed Aug 06 2025,[],,[],
GVA,POK,Austria,Europe,Wed Aug 06 2025,[],,[],
GVA,SZG,Austria,Europe,Wed Aug 06 2025,[],,[],
GVA,ZSB,Austria,Europe,Wed Aug 06 2025,[],,[],
GVA,VIE,Austria,Europe,Wed Aug 06 2025,[],,[],
GVA,GYD,Azerbaijan,Europe,Wed Aug 06 2025,"[{""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""166.45"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}, {""price"": ""798.30"", ""currency"": ""CHF""}]",166.45,"[{""date"": ""03 August (Sunday)"", ""price"": ""167"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""167"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""798"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""166"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""167"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""167"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""166"", ""currency"": ""CHF""}]",166.0
GVA,GNJ,Azerbaijan,Europe,Wed Aug 06 2025,[],,[],
GVA,NAJ,Azerbaijan,Europe,Wed Aug 06 2025,[],,[],
GVA,BAH,Bahrain,Asia,Wed Aug 06 2025,"[{""price"": ""676.95"", ""currency"": ""CHF""}, {""price"": ""676.95"", ""currency"": ""CHF""}, {""price"": ""676.95"", ""currency"": ""CHF""}, {""price"": ""676.95"", ""currency"": ""CHF""}]",676.95,"[{""date"": ""03 August (Sunday)"", ""price"": ""173"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""173"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""677"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""677"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""205"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""304"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""682"", ""currency"": ""CHF""}]",173.0
GVA,DAC,Bangladesh,Asia,Wed Aug 06 2025,"[{""price"": ""595.85"", ""currency"": ""CHF""}, {""price"": ""595.85"", ""currency"": ""CHF""}, {""price"": ""595.85"", ""currency"": ""CHF""}, {""price"": ""595.85"", ""currency"": ""CHF""}]",595.85,"[{""date"": ""03 August (Sunday)"", ""price"": ""821"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""596"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""596"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""596"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""596"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""601"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""601"", ""currency"": ""CHF""}]",596.0
GVA,ZWE,Belgium,Europe,Wed Aug 06 2025,[],,[],
GVA,BRU,Belgium,Europe,Wed Aug 06 2025,[],,[],
GVA,COO,Benin,Africa,Wed Aug 06 2025,"[{""price"": ""1033.90"", ""currency"": ""CHF""}, {""price"": ""1198.90"", ""currency"": ""CHF""}, {""price"": ""1198.90"", ""currency"": ""CHF""}, {""price"": ""1198.90"", ""currency"": ""CHF""}]",1033.9,"[{""date"": ""03 August (Sunday)"", ""price"": ""1039"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""1034"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""1034"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""1034"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""1034"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1039"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1039"", ""currency"": ""CHF""}]",1034.0
GVA,BNX,Bosnia and Herzegovina,Europe,Wed Aug 06 2025,[],,[],
GVA,OMO,Bosnia and Herzegovina,Europe,Wed Aug 06 2025,[],,[],
GVA,SJJ,Bosnia and Herzegovina,Europe,Wed Aug 06 2025,"[{""price"": ""463.25"", ""currency"": ""CHF""}, {""price"": ""463.25"", ""currency"": ""CHF""}, {""price"": ""463.25"", ""currency"": ""CHF""}, {""price"": ""463.25"", ""currency"": ""CHF""}, {""price"": ""463.25"", ""currency"": ""CHF""}, {""price"": ""463.25"", ""currency"": ""CHF""}, {""price"": ""463.25"", ""currency"": ""CHF""}, {""price"": ""463.25"", ""currency"": ""CHF""}, {""price"": ""463.25"", ""currency"": ""CHF""}, {""price"": ""463.25"", ""currency"": ""CHF""}, {""price"": ""463.25"", ""currency"": ""CHF""}, {""price"": ""463.25"", ""currency"": ""CHF""}, {""price"": ""463.25"", ""currency"": ""CHF""}, {""price"": ""463.25"", ""currency"": ""CHF""}, {""price"": ""463.25"", ""currency"": ""CHF""}, {""price"": ""463.25"", ""currency"": ""CHF""}]",463.25,"[{""date"": ""03 August (Sunday)"", ""price"": ""468"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""463"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""463"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""463"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""183"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""151"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""216"", ""currency"": ""CHF""}]",151.0
GVA,TZL,Bosnia and Herzegovina,Europe,Wed Aug 06 2025,[],,[],
GVA,ALQ,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,AFL,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,ATM,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,ARU,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,AIR,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,BAZ,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,BRA,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,BRB,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,BEL,Brazil,South America,Wed Aug 06 2025,"[{""price"": ""1367.10"", ""currency"": ""CHF""}, {""price"": ""1367.10"", ""currency"": ""CHF""}, {""price"": ""1367.10"", ""currency"": ""CHF""}]",1367.1,"[{""date"": ""03 August (Sunday)"", ""price"": ""2163"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""1367"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""1367"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""1367"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""1367"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1372"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1372"", ""currency"": ""CHF""}]",1367.0
GVA,CNF,Brazil,South America,Wed Aug 06 2025,"[{""price"": ""1268.10"", ""currency"": ""CHF""}, {""price"": ""1268.10"", ""currency"": ""CHF""}, {""price"": ""1268.10"", ""currency"": ""CHF""}]",1268.1,"[{""date"": ""03 August (Sunday)"", ""price"": ""1273"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""1268"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""1268"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""1268"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""1268"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1273"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1273"", ""currency"": ""CHF""}]",1268.0
GVA,BVB,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,BYO,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,BSB,Brazil,South America,Wed Aug 06 2025,"[{""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}]",1317.1,"[{""date"": ""03 August (Sunday)"", ""price"": ""1322"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""1317"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""1317"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""1317"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""1317"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1322"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1542"", ""currency"": ""CHF""}]",1317.0
GVA,CFB,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,CJZ,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,CLV,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,CPV,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,CAW,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,CAU,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,CIZ,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,EEA,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,JCS,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,JJD,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,CMA,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,CWB,Brazil,South America,Wed Aug 06 2025,"[{""price"": ""1293.10"", ""currency"": ""CHF""}, {""price"": ""1293.10"", ""currency"": ""CHF""}, {""price"": ""1293.10"", ""currency"": ""CHF""}]",1293.1,"[{""date"": ""03 August (Sunday)"", ""price"": ""1298"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""1293"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""1293"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""1293"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""1293"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1298"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1298"", ""currency"": ""CHF""}]",1293.0
GVA,ERN,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,FEC,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,FLN,Brazil,South America,Wed Aug 06 2025,"[{""price"": ""1301.10"", ""currency"": ""CHF""}, {""price"": ""1301.10"", ""currency"": ""CHF""}, {""price"": ""1301.10"", ""currency"": ""CHF""}, {""price"": ""1301.10"", ""currency"": ""CHF""}, {""price"": ""1301.10"", ""currency"": ""CHF""}, {""price"": ""1301.10"", ""currency"": ""CHF""}, {""price"": ""1301.10"", ""currency"": ""CHF""}, {""price"": ""1301.10"", ""currency"": ""CHF""}, {""price"": ""1301.10"", ""currency"": ""CHF""}, {""price"": ""1301.10"", ""currency"": ""CHF""}, {""price"": ""1301.10"", ""currency"": ""CHF""}, {""price"": ""1301.10"", ""currency"": ""CHF""}]",1301.1,"[{""date"": ""03 August (Sunday)"", ""price"": ""1306"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""1521"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""1301"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""1301"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""1301"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1306"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1306"", ""currency"": ""CHF""}]",1301.0
GVA,FOR,Brazil,South America,Wed Aug 06 2025,"[{""price"": ""1367.10"", ""currency"": ""CHF""}]",1367.1,"[{""date"": ""03 August (Sunday)"", ""price"": ""1372"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""1628"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""1367"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""1367"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""1367"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1372"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1372"", ""currency"": ""CHF""}]",1367.0
GVA,QGP,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,GYN,Brazil,South America,Wed Aug 06 2025,"[{""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}]",1317.1,"[{""date"": ""03 August (Sunday)"", ""price"": ""1322"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""1317"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""1317"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""1317"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""1317"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1322"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1322"", ""currency"": ""CHF""}]",1317.0
GVA,GVR,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,GGJ,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,GNM,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,QIG,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,IOS,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,IMP,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,IPN,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,JPR,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,JOI,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,IZA,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,LBR,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,LEC,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,LDB,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,MAO,Brazil,South America,Wed Aug 06 2025,"[{""price"": ""1367.10"", ""currency"": ""CHF""}, {""price"": ""1367.10"", ""currency"": ""CHF""}, {""price"": ""1367.10"", ""currency"": ""CHF""}, {""price"": ""1367.10"", ""currency"": ""CHF""}, {""price"": ""1367.10"", ""currency"": ""CHF""}, {""price"": ""1367.10"", ""currency"": ""CHF""}, {""price"": ""1367.10"", ""currency"": ""CHF""}, {""price"": ""1367.10"", ""currency"": ""CHF""}]",1367.1,"[{""date"": ""03 August (Sunday)"", ""price"": ""1199"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""1199"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""1367"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""1199"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""1199"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1199"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1516"", ""currency"": ""CHF""}]",1199.0
GVA,MAB,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,MII,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,MBZ,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,MTE,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,MEU,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,MOC,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,MVF,Brazil,South America,Wed Aug 06 2025,[],,[],
GVA,NAT,Brazil,South America,Wed Aug 06 2025,"[{""price"": ""1367.10"", ""currency"": ""CHF""}, {""price"": ""1367.10"", ""currency"": ""CHF""}, {""price"": ""1367.10"", ""currency"": ""CHF""}]",1367.1,"[{""date"": ""03 August (Sunday)"", ""price"": ""2163"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""1367"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""1367"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""1367"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""1367"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1372"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1372"", ""currency"": ""CHF""}]",1367.0
GVA,NVT,Brazil,South America,Wed Aug 06 2025,"[{""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}, {""price"": ""1317.10"", ""currency"": ""CHF""}]",1317.1,"[{""date"": ""03 August (Sunday)"", ""price"": ""1322"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""1317"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""1317"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""1317"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""1317"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1707"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1707"", ""currency"": ""CHF""}]",1317.0
GVA,PMW,Brazil,South America,Wed Aug 06 2025,[],,[],
