departure,arrival,arrival_country,arrival_continent,date,prices,lowest_price_today,week_prices,lowest_price_week
IST,YXX,Canada,North America,Wed Aug 06 2025,[],,[],
IST,YBG,Canada,North America,Wed Aug 06 2025,"[{""price"": ""57960.16"", ""currency"": ""TRY""}]",57960.16,"[{""date"": ""03 August (Sunday)"", ""price"": ""60042"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""53285"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""60042"", ""currency"": ""TRY""}]",53285.0
IST,ZBF,Canada,North America,Wed Aug 06 2025,[],,[],
IST,YYG,Canada,North America,Wed Aug 06 2025,"[{""price"": ""59909.52"", ""currency"": ""TRY""}, {""price"": ""53285.19"", ""currency"": ""TRY""}, {""price"": ""53285.19"", ""currency"": ""TRY""}, {""price"": ""59909.52"", ""currency"": ""TRY""}]",53285.19,"[{""date"": ""03 August (Sunday)"", ""price"": ""59910"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""59910"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""42618"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""53285"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""113493"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""60042"", ""currency"": ""TRY""}]",42618.0
IST,YQQ,Canada,North America,Wed Aug 06 2025,[],,[],
IST,YXC,Canada,North America,Wed Aug 06 2025,[],,[],
IST,YDF,Canada,North America,Wed Aug 06 2025,"[{""price"": ""53285.19"", ""currency"": ""TRY""}, {""price"": ""113493.07"", ""currency"": ""TRY""}]",53285.19,"[{""date"": ""03 August (Sunday)"", ""price"": ""55935"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""113493"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""113493"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""55670"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""113493"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""60042"", ""currency"": ""TRY""}]",55670.0
IST,YMM,Canada,North America,Wed Aug 06 2025,"[{""price"": ""55536.52"", ""currency"": ""TRY""}]",55536.52,"[{""date"": ""04 August (Monday)"", ""price"": ""51205"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""57127"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""55537"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""55537"", ""currency"": ""TRY""}]",51205.0
IST,YFC,Canada,North America,Wed Aug 06 2025,"[{""price"": ""57960.16"", ""currency"": ""TRY""}]",57960.16,"[{""date"": ""03 August (Sunday)"", ""price"": ""66403"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""47627"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""53285"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""53550"", ""currency"": ""TRY""}]",47627.0
IST,YQX,Canada,North America,Wed Aug 06 2025,"[{""price"": ""53285.19"", ""currency"": ""TRY""}, {""price"": ""59909.52"", ""currency"": ""TRY""}, {""price"": ""53549.52"", ""currency"": ""TRY""}]",53285.19,"[{""date"": ""03 August (Sunday)"", ""price"": ""57922"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""59910"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""56730"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""59910"", ""currency"": ""TRY""}]",53550.0
IST,YYR,Canada,North America,Wed Aug 06 2025,[],,[],
IST,YHZ,Canada,North America,Wed Aug 06 2025,"[{""price"": ""53549.52"", ""currency"": ""TRY""}, {""price"": ""53285.19"", ""currency"": ""TRY""}, {""price"": ""57960.16"", ""currency"": ""TRY""}, {""price"": ""59909.52"", ""currency"": ""TRY""}, {""price"": ""59909.52"", ""currency"": ""TRY""}, {""price"": ""57657.19"", ""currency"": ""TRY""}, {""price"": ""59909.52"", ""currency"": ""TRY""}, {""price"": ""53285.19"", ""currency"": ""TRY""}, {""price"": ""59645.19"", ""currency"": ""TRY""}, {""price"": ""59909.52"", ""currency"": ""TRY""}]",53285.19,"[{""date"": ""03 August (Sunday)"", ""price"": ""48422"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""50807"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""53285"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""47627"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""113229"", ""currency"": ""TRY""}]",47627.0
IST,YHM,Canada,North America,Wed Aug 06 2025,[],,[],
IST,YGR,Canada,North America,Wed Aug 06 2025,"[{""price"": ""53285.19"", ""currency"": ""TRY""}]",53285.19,"[{""date"": ""03 August (Sunday)"", ""price"": ""66403"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""53285"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""60042"", ""currency"": ""TRY""}]",53285.0
IST,YKA,Canada,North America,Wed Aug 06 2025,[],,[],
IST,YGK,Canada,North America,Wed Aug 06 2025,[],,[],
IST,YXU,Canada,North America,Wed Aug 06 2025,"[{""price"": ""54344.52"", ""currency"": ""TRY""}, {""price"": ""54344.52"", ""currency"": ""TRY""}, {""price"": ""54344.52"", ""currency"": ""TRY""}]",54344.52,"[{""date"": ""03 August (Sunday)"", ""price"": ""48422"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""48422"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""54345"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""54345"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""48422"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""54345"", ""currency"": ""TRY""}]",48422.0
IST,YQM,Canada,North America,Wed Aug 06 2025,"[{""price"": ""52754.52"", ""currency"": ""TRY""}, {""price"": ""52490.19"", ""currency"": ""TRY""}, {""price"": ""52754.52"", ""currency"": ""TRY""}]",52490.19,"[{""date"": ""03 August (Sunday)"", ""price"": ""52755"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""46832"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""52755"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""52490"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""52755"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""52755"", ""currency"": ""TRY""}]",46832.0
IST,YYY,Canada,North America,Wed Aug 06 2025,[],,[],
IST,YUL,Canada,North America,Wed Aug 06 2025,"[{""price"": ""42775.16"", ""currency"": ""TRY""}]",42775.16,"[{""date"": ""03 August (Sunday)"", ""price"": ""45520"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""40512"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""45520"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""42775"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""45520"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""45520"", ""currency"": ""TRY""}]",40512.0
IST,YCD,Canada,North America,Wed Aug 06 2025,[],,[],
IST,YYB,Canada,North America,Wed Aug 06 2025,"[{""price"": ""53549.52"", ""currency"": ""TRY""}]",53549.52,"[{""date"": ""03 August (Sunday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""47627"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""53550"", ""currency"": ""TRY""}]",47627.0
IST,YOW,Canada,North America,Wed Aug 06 2025,"[{""price"": ""57960.16"", ""currency"": ""TRY""}]",57960.16,"[{""date"": ""03 August (Sunday)"", ""price"": ""47627"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""46791"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""53285"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""51735"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""59645"", ""currency"": ""TRY""}]",46791.0
IST,YPR,Canada,North America,Wed Aug 06 2025,[],,[],
IST,YQB,Canada,North America,Wed Aug 06 2025,"[{""price"": ""57960.16"", ""currency"": ""TRY""}]",57960.16,"[{""date"": ""03 August (Sunday)"", ""price"": ""59910"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""47627"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""113493"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""53550"", ""currency"": ""TRY""}]",47627.0
IST,YQR,Canada,North America,Wed Aug 06 2025,"[{""price"": ""53549.52"", ""currency"": ""TRY""}, {""price"": ""55934.52"", ""currency"": ""TRY""}, {""price"": ""55934.52"", ""currency"": ""TRY""}]",53549.52,"[{""date"": ""03 August (Sunday)"", ""price"": ""56730"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""50012"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""47362"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""55140"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""47362"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""55140"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""47362"", ""currency"": ""TRY""}]",47362.0
IST,YUY,Canada,North America,Wed Aug 06 2025,"[{""price"": ""57960.16"", ""currency"": ""TRY""}]",57960.16,"[{""date"": ""03 August (Sunday)"", ""price"": ""60042"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""56465"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""64415"", ""currency"": ""TRY""}]",56465.0
IST,YSJ,Canada,North America,Wed Aug 06 2025,"[{""price"": ""57960.16"", ""currency"": ""TRY""}]",57960.16,"[{""date"": ""03 August (Sunday)"", ""price"": ""103753"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""47627"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""53285"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""47627"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""53550"", ""currency"": ""TRY""}]",47627.0
IST,YZP,Canada,North America,Wed Aug 06 2025,[],,[],
IST,YZR,Canada,North America,Wed Aug 06 2025,[],,[],
IST,YXE,Canada,North America,Wed Aug 06 2025,"[{""price"": ""56331.52"", ""currency"": ""TRY""}, {""price"": ""57921.52"", ""currency"": ""TRY""}, {""price"": ""57921.52"", ""currency"": ""TRY""}]",56331.52,"[{""date"": ""03 August (Sunday)"", ""price"": ""58717"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""61897"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""49350"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""56332"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""49350"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""56332"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""49350"", ""currency"": ""TRY""}]",49350.0
IST,YAM,Canada,North America,Wed Aug 06 2025,"[{""price"": ""55536.52"", ""currency"": ""TRY""}]",55536.52,"[{""date"": ""04 August (Monday)"", ""price"": ""50410"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""55537"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""55537"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""55537"", ""currency"": ""TRY""}]",50410.0
IST,YZV,Canada,North America,Wed Aug 06 2025,"[{""price"": ""50805.16"", ""currency"": ""TRY""}]",50805.16,"[{""date"": ""03 August (Sunday)"", ""price"": ""59247"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""50805"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""41558"", ""currency"": ""TRY""}]",41558.0
IST,YYT,Canada,North America,Wed Aug 06 2025,"[{""price"": ""59947.16"", ""currency"": ""TRY""}]",59947.16,"[{""date"": ""03 August (Sunday)"", ""price"": ""53987"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""53987"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""59910"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""55272"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""61897"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""61897"", ""currency"": ""TRY""}]",53987.0
IST,YSB,Canada,North America,Wed Aug 06 2025,"[{""price"": ""53549.52"", ""currency"": ""TRY""}, {""price"": ""57921.52"", ""currency"": ""TRY""}]",53549.52,"[{""date"": ""03 August (Sunday)"", ""price"": ""59910"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""57922"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""53550"", ""currency"": ""TRY""}]",53550.0
IST,YQY,Canada,North America,Wed Aug 06 2025,"[{""price"": ""131116.74"", ""currency"": ""TRY""}]",131116.74,"[{""date"": ""03 August (Sunday)"", ""price"": ""225326"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""131117"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""131117"", ""currency"": ""TRY""}]",131117.0
IST,YXT,Canada,North America,Wed Aug 06 2025,[],,[],
IST,YQT,Canada,North America,Wed Aug 06 2025,"[{""price"": ""53549.52"", ""currency"": ""TRY""}, {""price"": ""53549.52"", ""currency"": ""TRY""}]",53549.52,"[{""date"": ""04 August (Monday)"", ""price"": ""48422"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""53550"", ""currency"": ""TRY""}]",48422.0
IST,YTS,Canada,North America,Wed Aug 06 2025,"[{""price"": ""53549.52"", ""currency"": ""TRY""}]",53549.52,"[{""date"": ""03 August (Sunday)"", ""price"": ""42618"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""48422"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""53550"", ""currency"": ""TRY""}]",42618.0
IST,YTZ,Canada,North America,Wed Aug 06 2025,"[{""price"": ""50304.19"", ""currency"": ""TRY""}, {""price"": ""50304.19"", ""currency"": ""TRY""}, {""price"": ""50304.19"", ""currency"": ""TRY""}, {""price"": ""50304.19"", ""currency"": ""TRY""}, {""price"": ""50304.19"", ""currency"": ""TRY""}, {""price"": ""50304.19"", ""currency"": ""TRY""}, {""price"": ""50304.19"", ""currency"": ""TRY""}]",50304.19,"[{""date"": ""03 August (Sunday)"", ""price"": ""63421"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""50304"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""57061"", ""currency"": ""TRY""}]",50304.0
IST,YYZ,Canada,North America,Wed Aug 06 2025,"[{""price"": ""47824.16"", ""currency"": ""TRY""}]",47824.16,"[{""date"": ""03 August (Sunday)"", ""price"": ""47824"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""41901"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""46495"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""46495"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""46495"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""46495"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""46346"", ""currency"": ""TRY""}]",41901.0
IST,YVO,Canada,North America,Wed Aug 06 2025,[],,[],
IST,YQG,Canada,North America,Wed Aug 06 2025,"[{""price"": ""53549.52"", ""currency"": ""TRY""}, {""price"": ""57921.52"", ""currency"": ""TRY""}]",53549.52,"[{""date"": ""03 August (Sunday)"", ""price"": ""55140"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""47627"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""55140"", ""currency"": ""TRY""}]",47627.0
IST,YWG,Canada,North America,Wed Aug 06 2025,"[{""price"": ""55934.52"", ""currency"": ""TRY""}, {""price"": ""53549.52"", ""currency"": ""TRY""}, {""price"": ""53285.19"", ""currency"": ""TRY""}, {""price"": ""59909.52"", ""currency"": ""TRY""}, {""price"": ""55934.52"", ""currency"": ""TRY""}, {""price"": ""131116.74"", ""currency"": ""TRY""}, {""price"": ""55934.52"", ""currency"": ""TRY""}, {""price"": ""53285.19"", ""currency"": ""TRY""}, {""price"": ""59909.52"", ""currency"": ""TRY""}]",53285.19,"[{""date"": ""03 August (Sunday)"", ""price"": ""59910"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""50012"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""47362"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""53285"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""47362"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""53550"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""47362"", ""currency"": ""TRY""}]",47362.0
IST,CCC,Cuba,North America,Wed Aug 06 2025,[],,[],
IST,HAV,Cuba,North America,Wed Aug 06 2025,"[{""price"": ""53756.87"", ""currency"": ""TRY""}, {""price"": ""67072.87"", ""currency"": ""TRY""}, {""price"": ""53756.87"", ""currency"": ""TRY""}, {""price"": ""53756.87"", ""currency"": ""TRY""}, {""price"": ""67072.87"", ""currency"": ""TRY""}, {""price"": ""67072.87"", ""currency"": ""TRY""}]",53756.87,"[{""date"": ""03 August (Sunday)"", ""price"": ""53757"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""33673"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""33673"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""53757"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""33673"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""53757"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""33673"", ""currency"": ""TRY""}]",33673.0
IST,HOG,Cuba,North America,Wed Aug 06 2025,[],,[],
IST,SNU,Cuba,North America,Wed Aug 06 2025,"[{""price"": ""55505.87"", ""currency"": ""TRY""}, {""price"": ""105948.87"", ""currency"": ""TRY""}]",55505.87,"[{""date"": ""06 August (Wednesday)"", ""price"": ""55506"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""89373"", ""currency"": ""TRY""}]",55506.0
IST,VRA,Cuba,North America,Wed Aug 06 2025,[],,[],
IST,ACA,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,AGU,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,CUN,Mexico,North America,Wed Aug 06 2025,"[{""price"": ""71043.90"", ""currency"": ""TRY""}, {""price"": ""62894.90"", ""currency"": ""TRY""}]",62894.9,"[{""date"": ""03 August (Sunday)"", ""price"": ""80385"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""62895"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""62895"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""62895"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""51010"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""71044"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""51010"", ""currency"": ""TRY""}]",51010.0
IST,VPY,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,CVM,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,CLQ,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,CZM,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,IZT,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,LZC,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,ZLO,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,MZT,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,MEX,Mexico,North America,Wed Aug 06 2025,"[{""price"": ""61781.90"", ""currency"": ""TRY""}, {""price"": ""55262.90"", ""currency"": ""TRY""}]",55262.9,"[{""date"": ""03 August (Sunday)"", ""price"": ""69216"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""55263"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""55263"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""55263"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""55263"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""61782"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""55263"", ""currency"": ""TRY""}]",55263.0
IST,MTY,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,OAX,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,PDS,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,PAZ,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,PBC,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,PXM,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,PVR,Mexico,North America,Wed Aug 06 2025,"[{""price"": ""41231.85"", ""currency"": ""TRY""}, {""price"": ""41231.85"", ""currency"": ""TRY""}, {""price"": ""46080.85"", ""currency"": ""TRY""}, {""price"": ""46080.85"", ""currency"": ""TRY""}, {""price"": ""64962.85"", ""currency"": ""TRY""}, {""price"": ""52440.85"", ""currency"": ""TRY""}, {""price"": ""52440.85"", ""currency"": ""TRY""}, {""price"": ""59516.85"", ""currency"": ""TRY""}]",41231.85,[],
IST,QRO,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,SLP,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,TAM,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,TPQ,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,TQO,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,VER,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,ZIH,Mexico,North America,Wed Aug 06 2025,[],,[],
IST,DAV,Panama,North America,Wed Aug 06 2025,"[{""price"": ""53915.87"", ""currency"": ""TRY""}, {""price"": ""57333.85"", ""currency"": ""TRY""}, {""price"": ""57333.85"", ""currency"": ""TRY""}, {""price"": ""124512.87"", ""currency"": ""TRY""}, {""price"": ""53915.87"", ""currency"": ""TRY""}, {""price"": ""124512.87"", ""currency"": ""TRY""}]",53915.87,[],
IST,PTY,Panama,North America,Wed Aug 06 2025,"[{""price"": ""98038.85"", ""currency"": ""TRY""}, {""price"": ""47594.85"", ""currency"": ""TRY""}]",47594.85,"[{""date"": ""03 August (Sunday)"", ""price"": ""48788"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""172810"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""172810"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""47595"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""56738"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""48788"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""81463"", ""currency"": ""TRY""}]",47595.0
IST,CAK,United States,North America,Wed Aug 06 2025,[],,[],
IST,ALB,United States,North America,Wed Aug 06 2025,[],,[],
IST,AEX,United States,North America,Wed Aug 06 2025,[],,[],
IST,ABE,United States,North America,Wed Aug 06 2025,[],,[],
IST,AMA,United States,North America,Wed Aug 06 2025,[],,[],
